time;FM1 ;FM2 ;FM3 ;FF1 ;FF2 ;FF3
19.68;-0.11;0.12;-0.06;0.57;-0.04;0.04
19.72;-0.11;0.12;-0.06;0.57;-0.03;0.04
19.76;-0.11;0.12;-0.06;0.57;-0.01;0.04
19.80;-0.11;0.13;-0.06;0.56;0.01;0.04
19.84;-0.11;0.13;-0.06;0.56;0.02;0.04
19.88;-0.11;0.13;-0.06;0.56;0.03;0.04
19.92;-0.11;0.14;-0.06;0.56;0.03;0.04
19.96;-0.11;0.14;-0.06;0.56;0.03;0.04
20.00;-0.11;0.14;-0.06;0.56;0.03;0.04
20.04;-0.11;0.14;-0.06;0.56;0.03;0.04
20.08;-0.11;0.14;-0.06;0.56;0.03;0.04
20.12;-0.11;0.14;-0.06;0.56;0.03;0.04
20.16;-0.11;0.14;-0.06;0.56;0.03;0.05
20.20;-0.11;0.14;-0.06;0.56;0.03;0.06
20.24;-0.11;0.14;-0.06;0.55;0.03;0.06
20.28;-0.11;0.15;-0.06;0.55;0.03;0.07
20.32;-0.11;0.16;-0.06;0.55;0.03;0.08
20.36;-0.11;0.16;-0.06;0.55;0.03;0.08
20.40;-0.11;0.16;-0.06;0.55;0.03;0.09
20.44;-0.11;0.16;-0.06;0.55;0.03;0.10
20.48;-0.11;0.16;-0.07;0.55;0.03;0.11
20.52;-0.11;0.16;-0.07;0.55;0.03;0.12
20.56;-0.11;0.16;-0.07;0.55;0.03;0.12
20.60;-0.11;0.16;-0.07;0.55;0.04;0.13
20.64;-0.11;0.16;-0.07;0.55;0.04;0.14
20.68;-0.11;0.16;-0.07;0.55;0.04;0.15
20.72;-0.12;0.16;-0.07;0.55;0.05;0.16
20.76;-0.12;0.16;-0.07;0.55;0.06;0.16
20.80;-0.12;0.16;-0.07;0.55;0.06;0.17
20.84;-0.12;0.16;-0.07;0.55;0.07;0.17
20.88;-0.12;0.16;-0.07;0.55;0.07;0.17
20.92;-0.12;0.16;-0.07;0.55;0.07;0.18
20.96;-0.12;0.16;-0.07;0.55;0.07;0.18
21.00;-0.12;0.16;-0.07;0.55;0.07;0.19
21.04;-0.12;0.16;-0.07;0.55;0.07;0.19
21.08;-0.12;0.16;-0.07;0.55;0.07;0.19
21.12;-0.12;0.16;-0.07;0.55;0.07;0.19
21.16;-0.12;0.16;-0.07;0.55;0.07;0.19
21.20;-0.12;0.16;-0.07;0.55;0.07;0.19
21.24;-0.12;0.16;-0.07;0.55;0.07;0.19
21.28;-0.12;0.16;-0.07;0.55;0.07;0.19
21.32;-0.12;0.16;-0.07;0.55;0.07;0.19
21.36;-0.12;0.16;-0.07;0.55;0.06;0.19
21.40;-0.12;0.16;-0.07;0.55;0.06;0.19
21.44;-0.12;0.16;-0.07;0.55;0.04;0.19
21.48;-0.12;0.16;-0.07;0.55;0.04;0.19
21.52;-0.12;0.16;-0.07;0.55;0.04;0.19
21.56;-0.12;0.16;-0.08;0.55;0.05;0.19
21.60;-0.12;0.16;-0.08;0.55;0.08;0.19
21.64;-0.12;0.16;-0.08;0.55;0.09;0.19
21.68;-0.12;0.16;-0.08;0.55;0.10;0.19
21.72;-0.12;0.17;-0.08;0.55;0.10;0.19
21.76;-0.12;0.18;-0.08;0.55;0.10;0.19
21.80;-0.12;0.18;-0.08;0.55;0.10;0.19
21.84;-0.12;0.18;-0.08;0.55;0.10;0.19
21.88;-0.12;0.18;-0.08;0.55;0.11;0.19
21.92;-0.12;0.18;-0.08;0.55;0.11;0.19
21.96;-0.13;0.18;-0.08;0.55;0.12;0.19
22.00;-0.13;0.18;-0.08;0.55;0.12;0.19
22.04;-0.13;0.18;-0.08;0.55;0.12;0.18
22.08;-0.13;0.18;-0.08;0.55;0.12;0.18
22.12;-0.13;0.18;-0.08;0.55;0.12;0.18
22.16;-0.13;0.17;-0.09;0.54;0.12;0.18
22.20;-0.13;0.17;-0.09;0.54;0.12;0.18
22.24;-0.13;0.16;-0.09;0.54;0.12;0.18
22.28;-0.13;0.16;-0.09;0.54;0.12;0.18
22.32;-0.13;0.16;-0.09;0.54;0.13;0.18
22.36;-0.13;0.16;-0.09;0.54;0.13;0.18
22.40;-0.13;0.17;-0.09;0.55;0.13;0.18
22.44;-0.13;0.17;-0.09;0.55;0.13;0.18
22.48;-0.13;0.17;-0.09;0.55;0.13;0.18
22.52;-0.13;0.17;-0.09;0.55;0.14;0.18
22.56;-0.13;0.17;-0.09;0.56;0.15;0.18
22.60;-0.13;0.17;-0.09;0.56;0.16;0.18
22.64;-0.13;0.17;-0.09;0.56;0.16;0.18
22.68;-0.13;0.17;-0.12;0.57;0.17;0.18
22.72;-0.13;0.17;-0.15;0.57;0.17;0.18
22.76;-0.13;0.17;-0.16;0.57;0.18;0.18
22.80;-0.14;0.17;-0.17;0.57;0.18;0.18
22.84;-0.15;0.17;-0.18;0.58;0.18;0.18
22.88;-0.15;0.17;-0.18;0.58;0.18;0.18
22.92;-0.17;0.17;-0.19;0.58;0.18;0.18
22.96;-0.17;0.17;-0.19;0.58;0.18;0.18
23.00;-0.18;0.17;-0.20;0.58;0.18;0.18
23.04;-0.18;0.17;-0.20;0.58;0.17;0.18
23.08;-0.19;0.17;-0.20;0.57;0.12;0.18
23.12;-0.21;0.16;-0.20;0.56;0.08;0.18
23.16;-0.21;0.16;-0.20;0.54;0.07;0.17
23.20;-0.21;0.15;-0.20;0.52;0.05;0.17
23.24;-0.21;0.15;-0.20;0.51;0.05;0.17
23.28;-0.21;0.15;-0.20;0.50;0.04;0.17
23.32;-0.21;0.14;-0.20;0.49;0.04;0.17
23.36;-0.21;0.13;-0.20;0.47;0.03;0.17
23.40;-0.21;0.12;-0.20;0.45;0.03;0.17
23.44;-0.21;0.10;-0.20;0.45;0.03;0.17
23.48;-0.21;0.08;-0.20;0.44;0.03;0.17
23.52;-0.21;0.07;-0.20;0.44;0.03;0.17
23.56;-0.21;0.06;-0.20;0.44;0.03;0.17
23.60;-0.21;0.04;-0.21;0.43;-0.00;0.16
23.64;-0.21;0.03;-0.22;0.42;-0.04;0.16
23.68;-0.21;0.02;-0.22;0.41;-0.05;0.16
23.72;-0.21;0.01;-0.22;0.41;-0.06;0.16
23.76;-0.21;-0.01;-0.22;0.40;-0.06;0.16
23.80;-0.21;-0.03;-0.22;0.39;-0.07;0.16
23.84;-0.21;-0.04;-0.22;0.38;-0.07;0.16
23.88;-0.21;-0.05;-0.22;0.38;-0.08;0.16
23.92;-0.21;-0.05;-0.22;0.37;-0.08;0.16
23.96;-0.21;-0.05;-0.22;0.37;-0.08;0.16
24.00;-0.21;-0.06;-0.22;0.36;-0.08;0.16
24.04;-0.21;-0.06;-0.21;0.36;-0.08;0.16
24.08;-0.21;-0.07;-0.21;0.34;-0.08;0.16
24.12;-0.21;-0.08;-0.20;0.33;-0.09;0.16
24.16;-0.21;-0.09;-0.20;0.32;-0.09;0.16
24.20;-0.21;-0.10;-0.20;0.32;-0.09;0.16
24.24;-0.21;-0.11;-0.20;0.32;-0.09;0.16
24.28;-0.21;-0.11;-0.19;0.31;-0.09;0.16
24.32;-0.21;-0.12;-0.19;0.30;-0.09;0.16
24.36;-0.21;-0.12;-0.19;0.30;-0.09;0.16
24.40;-0.21;-0.13;-0.19;0.29;-0.09;0.16
24.44;-0.21;-0.13;-0.19;0.28;-0.10;0.16
24.48;-0.21;-0.13;-0.18;0.27;-0.10;0.16
24.52;-0.21;-0.13;-0.18;0.27;-0.11;0.16
24.56;-0.21;-0.13;-0.18;0.26;-0.11;0.16
24.60;-0.21;-0.13;-0.18;0.25;-0.13;0.16
24.64;-0.21;-0.13;-0.18;0.24;-0.13;0.16
24.68;-0.21;-0.13;-0.17;0.23;-0.14;0.16
24.72;-0.21;-0.13;-0.16;0.22;-0.16;0.16
24.76;-0.20;-0.13;-0.16;0.22;-0.17;0.16
24.80;-0.20;-0.13;-0.16;0.21;-0.18;0.16
24.84;-0.20;-0.13;-0.16;0.21;-0.18;0.16
24.88;-0.20;-0.13;-0.16;0.20;-0.18;0.16
24.92;-0.19;-0.13;-0.15;0.20;-0.18;0.16
24.96;-0.19;-0.13;-0.15;0.20;-0.18;0.16
25.00;-0.18;-0.13;-0.15;0.19;-0.18;0.16
25.04;-0.18;-0.13;-0.15;0.19;-0.18;0.16
25.08;-0.18;-0.13;-0.14;0.18;-0.18;0.16
25.12;-0.18;-0.13;-0.14;0.18;-0.18;0.16
25.16;-0.18;-0.13;-0.14;0.18;-0.17;0.15
25.20;-0.18;-0.13;-0.14;0.18;-0.17;0.15
25.24;-0.18;-0.13;-0.14;0.17;-0.17;0.15
25.28;-0.18;-0.13;-0.14;0.17;-0.17;0.15
25.32;-0.18;-0.13;-0.14;0.16;-0.17;0.15
25.36;-0.18;-0.13;-0.14;0.15;-0.15;0.15
25.40;-0.18;-0.13;-0.14;0.15;-0.14;0.15
25.44;-0.18;-0.13;-0.14;0.15;-0.13;0.14
25.48;-0.18;-0.13;-0.14;0.14;-0.12;0.14
25.52;-0.18;-0.13;-0.14;0.14;-0.11;0.14
25.56;-0.18;-0.13;-0.14;0.14;-0.10;0.14
25.60;-0.18;-0.13;-0.14;0.13;-0.10;0.14
25.64;-0.18;-0.13;-0.14;0.12;-0.10;0.14
25.68;-0.18;-0.13;-0.14;0.12;-0.10;0.14
25.72;-0.18;-0.13;-0.14;0.12;-0.10;0.14
25.76;-0.18;-0.13;-0.14;0.12;-0.10;0.13
25.80;-0.18;-0.13;-0.14;0.12;-0.10;0.13
25.84;-0.18;-0.13;-0.14;0.12;-0.10;0.13
25.88;-0.18;-0.14;-0.14;0.12;-0.10;0.13
25.92;-0.18;-0.14;-0.14;0.12;-0.10;0.13
25.96;-0.18;-0.14;-0.14;0.12;-0.09;0.13
26.00;-0.18;-0.14;-0.14;0.12;-0.09;0.13
26.04;-0.18;-0.14;-0.14;0.12;-0.09;0.13
26.08;-0.18;-0.15;-0.14;0.12;-0.09;0.13
26.12;-0.18;-0.15;-0.14;0.12;-0.09;0.13
26.16;-0.18;-0.15;-0.14;0.12;-0.09;0.13
26.20;-0.18;-0.15;-0.14;0.12;-0.07;0.13
26.24;-0.18;-0.15;-0.14;0.12;-0.05;0.13
26.28;-0.18;-0.15;-0.14;0.12;-0.03;0.13
26.32;-0.18;-0.15;-0.14;0.11;-0.02;0.13
26.36;-0.18;-0.15;-0.15;0.11;-0.01;0.13
26.40;-0.18;-0.15;-0.15;0.11;-0.01;0.12
26.44;-0.18;-0.15;-0.15;0.11;-0.01;0.12
26.48;-0.18;-0.15;-0.15;0.11;-0.01;0.12
26.52;-0.18;-0.15;-0.16;0.11;-0.01;0.12
26.56;-0.18;-0.15;-0.16;0.11;-0.01;0.12
26.60;-0.19;-0.15;-0.16;0.11;-0.01;0.12
26.64;-0.19;-0.15;-0.16;0.11;-0.01;0.12
26.68;-0.19;-0.15;-0.16;0.11;-0.01;0.12
26.72;-0.20;-0.15;-0.16;0.11;-0.01;0.12
26.76;-0.20;-0.15;-0.16;0.11;-0.01;0.12
26.80;-0.20;-0.15;-0.16;0.11;-0.01;0.11
26.84;-0.20;-0.15;-0.16;0.11;-0.01;0.11
26.88;-0.20;-0.15;-0.16;0.11;-0.01;0.11
26.92;-0.20;-0.15;-0.17;0.11;-0.00;0.11
26.96;-0.20;-0.15;-0.17;0.11;-0.00;0.11
27.00;-0.20;-0.15;-0.17;0.11;-0.00;0.11
27.04;-0.20;-0.15;-0.17;0.11;-0.00;0.11
27.08;-0.20;-0.15;-0.18;0.11;0.00;0.11
27.12;-0.20;-0.15;-0.18;0.11;0.00;0.11
27.16;-0.20;-0.15;-0.18;0.11;0.02;0.11
27.20;-0.20;-0.15;-0.18;0.11;0.02;0.11
27.24;-0.20;-0.15;-0.18;0.11;0.03;0.10
27.28;-0.20;-0.15;-0.18;0.11;0.04;0.10
27.32;-0.20;-0.15;-0.18;0.11;0.04;0.10
27.36;-0.20;-0.15;-0.18;0.11;0.05;0.10
27.40;-0.20;-0.15;-0.19;0.11;0.05;0.10
27.44;-0.20;-0.15;-0.19;0.11;0.05;0.10
27.48;-0.20;-0.15;-0.19;0.11;0.05;0.10
27.52;-0.20;-0.15;-0.19;0.11;0.05;0.10
27.56;-0.20;-0.15;-0.19;0.11;0.05;0.10
27.60;-0.20;-0.15;-0.19;0.11;0.05;0.09
27.64;-0.20;-0.15;-0.19;0.11;0.05;0.09
27.68;-0.20;-0.15;-0.19;0.11;0.05;0.09
27.72;-0.20;-0.15;-0.19;0.11;0.05;0.09
27.76;-0.20;-0.15;-0.19;0.11;0.05;0.09
27.80;-0.20;-0.14;-0.19;0.11;0.05;0.09
27.84;-0.20;-0.14;-0.19;0.12;0.05;0.09
27.88;-0.18;-0.14;-0.19;0.12;0.05;0.09
27.92;-0.18;-0.14;-0.19;0.12;0.05;0.09
27.96;-0.17;-0.14;-0.19;0.12;0.05;0.09
28.00;-0.17;-0.14;-0.19;0.12;0.05;0.09
28.04;-0.15;-0.14;-0.19;0.13;0.05;0.09
28.08;-0.15;-0.14;-0.19;0.13;0.05;0.09
28.12;-0.15;-0.14;-0.19;0.13;0.03;0.09
28.16;-0.15;-0.14;-0.19;0.13;-0.01;0.09
28.20;-0.15;-0.14;-0.19;0.13;-0.04;0.09
28.24;-0.15;-0.14;-0.19;0.13;-0.06;0.09
28.28;-0.15;-0.14;-0.19;0.13;-0.06;0.09
28.32;-0.15;-0.14;-0.18;0.13;-0.06;0.09
28.36;-0.15;-0.14;-0.18;0.13;-0.06;0.09
28.40;-0.15;-0.14;-0.18;0.13;-0.06;0.09
28.44;-0.15;-0.14;-0.18;0.13;-0.06;0.09
28.48;-0.15;-0.14;-0.18;0.13;-0.06;0.09
28.52;-0.15;-0.14;-0.18;0.13;-0.06;0.09
28.56;-0.15;-0.14;-0.17;0.13;-0.06;0.09
28.60;-0.15;-0.14;-0.17;0.13;-0.06;0.09
28.64;-0.15;-0.14;-0.17;0.13;-0.06;0.09
28.68;-0.15;-0.14;-0.17;0.13;-0.06;0.09
28.72;-0.15;-0.14;-0.17;0.13;-0.07;0.09
28.76;-0.15;-0.14;-0.17;0.13;-0.07;0.09
28.80;-0.15;-0.14;-0.17;0.13;-0.07;0.09
28.84;-0.15;-0.14;-0.17;0.13;-0.07;0.09
28.88;-0.15;-0.14;-0.17;0.13;-0.07;0.09
28.92;-0.15;-0.14;-0.16;0.13;-0.07;0.09
28.96;-0.15;-0.14;-0.16;0.13;-0.08;0.09
29.00;-0.15;-0.14;-0.15;0.13;-0.09;0.09
29.04;-0.15;-0.14;-0.15;0.13;-0.10;0.09
29.08;-0.15;-0.14;-0.15;0.13;-0.10;0.09
29.12;-0.15;-0.14;-0.15;0.13;-0.10;0.09
29.16;-0.15;-0.14;-0.15;0.14;-0.11;0.09
29.20;-0.15;-0.14;-0.15;0.16;-0.11;0.09
29.24;-0.15;-0.14;-0.15;0.17;-0.11;0.09
29.28;-0.15;-0.14;-0.15;0.18;-0.11;0.09
29.32;-0.15;-0.14;-0.15;0.18;-0.11;0.09
29.36;-0.15;-0.14;-0.15;0.19;-0.11;0.09
29.40;-0.15;-0.14;-0.15;0.20;-0.11;0.09
29.44;-0.15;-0.14;-0.15;0.22;-0.11;0.09
29.48;-0.15;-0.14;-0.15;0.22;-0.11;0.09
29.52;-0.15;-0.14;-0.15;0.23;-0.11;0.09
29.56;-0.15;-0.14;-0.15;0.23;-0.11;0.09
29.60;-0.15;-0.14;-0.14;0.24;-0.11;0.09
29.64;-0.15;-0.14;-0.14;0.25;-0.11;0.09
29.68;-0.15;-0.14;-0.14;0.27;-0.11;0.09
29.72;-0.15;-0.14;-0.14;0.28;-0.11;0.09
29.76;-0.15;-0.14;-0.14;0.28;-0.11;0.09
29.80;-0.15;-0.14;-0.14;0.29;-0.11;0.09
29.84;-0.15;-0.14;-0.14;0.30;-0.11;0.08
29.88;-0.15;-0.14;-0.14;0.31;-0.11;0.08
29.92;-0.15;-0.14;-0.14;0.32;-0.11;0.08
29.96;-0.15;-0.14;-0.14;0.33;-0.12;0.08
30.00;-0.15;-0.14;-0.14;0.33;-0.13;0.08
30.04;-0.15;-0.14;-0.14;0.34;-0.13;0.07
30.08;-0.15;-0.14;-0.14;0.34;-0.14;0.06
30.12;-0.15;-0.14;-0.14;0.35;-0.14;0.06
30.16;-0.15;-0.14;-0.14;0.36;-0.14;0.06
30.20;-0.15;-0.14;-0.14;0.36;-0.14;0.06
30.24;-0.15;-0.14;-0.14;0.36;-0.15;0.05
30.28;-0.15;-0.14;-0.14;0.36;-0.15;0.05
30.32;-0.15;-0.14;-0.14;0.36;-0.15;0.05
30.36;-0.15;-0.14;-0.14;0.36;-0.15;0.05
30.40;-0.15;-0.14;-0.14;0.37;-0.15;0.05
30.44;-0.15;-0.14;-0.14;0.37;-0.15;0.05
30.48;-0.15;-0.14;-0.14;0.37;-0.14;0.05
30.52;-0.15;-0.14;-0.14;0.37;-0.12;0.05
30.56;-0.15;-0.13;-0.14;0.37;-0.11;0.05
30.60;-0.15;-0.13;-0.14;0.37;-0.10;0.05
30.64;-0.15;-0.13;-0.15;0.37;-0.10;0.05
30.68;-0.15;-0.13;-0.15;0.37;-0.10;0.05
30.72;-0.15;-0.13;-0.15;0.37;-0.10;0.05
30.76;-0.15;-0.13;-0.15;0.37;-0.10;0.05
30.80;-0.15;-0.13;-0.15;0.37;-0.10;0.05
30.84;-0.15;-0.13;-0.15;0.37;-0.10;0.05
30.88;-0.15;-0.13;-0.15;0.37;-0.10;0.05
30.92;-0.15;-0.13;-0.15;0.38;-0.10;0.05
30.96;-0.15;-0.13;-0.15;0.38;-0.09;0.05
31.00;-0.15;-0.13;-0.15;0.38;-0.09;0.05
31.04;-0.15;-0.13;-0.15;0.38;-0.08;0.05
31.08;-0.15;-0.13;-0.15;0.38;-0.05;0.05
31.12;-0.15;-0.13;-0.15;0.38;-0.03;0.05
31.16;-0.15;-0.13;-0.15;0.38;-0.03;0.05
31.20;-0.15;-0.13;-0.15;0.38;-0.03;0.05
31.24;-0.15;-0.13;-0.15;0.38;-0.03;0.05
31.28;-0.15;-0.13;-0.15;0.38;-0.03;0.05
31.32;-0.15;-0.13;-0.15;0.39;-0.02;0.05
31.36;-0.16;-0.13;-0.15;0.39;-0.02;0.05
31.40;-0.17;-0.13;-0.15;0.39;-0.02;0.04
31.44;-0.17;-0.13;-0.15;0.39;-0.02;0.04
31.48;-0.17;-0.13;-0.15;0.39;-0.02;0.03
31.52;-0.18;-0.13;-0.15;0.39;-0.02;0.02
31.56;-0.19;-0.13;-0.16;0.39;-0.02;0.02
31.60;-0.20;-0.13;-0.17;0.39;-0.02;0.01
31.64;-0.21;-0.13;-0.17;0.39;-0.01;0.01
31.68;-0.21;-0.13;-0.18;0.39;-0.01;0.01
31.72;-0.22;-0.13;-0.18;0.39;0.00;0.01
31.76;-0.22;-0.13;-0.18;0.39;0.01;0.01
31.80;-0.22;-0.13;-0.18;0.39;0.02;0.01
31.84;-0.22;-0.13;-0.18;0.39;0.03;0.01
31.88;-0.22;-0.13;-0.18;0.39;0.03;0.01
31.92;-0.23;-0.13;-0.19;0.39;0.03;0.00
31.96;-0.23;-0.13;-0.19;0.39;0.03;0.00
32.00;-0.23;-0.13;-0.19;0.39;0.03;0.00
32.04;-0.23;-0.13;-0.19;0.39;0.03;0.00
32.08;-0.23;-0.13;-0.19;0.39;0.03;-0.01
32.12;-0.23;-0.13;-0.19;0.39;0.03;-0.01
32.16;-0.23;-0.13;-0.19;0.39;0.03;-0.01
32.20;-0.23;-0.13;-0.19;0.39;0.03;-0.01
32.24;-0.23;-0.13;-0.19;0.39;0.03;-0.01
32.28;-0.23;-0.13;-0.19;0.39;0.03;-0.01
32.32;-0.23;-0.13;-0.19;0.39;0.03;-0.01
32.36;-0.23;-0.13;-0.19;0.39;0.04;-0.01
32.40;-0.23;-0.13;-0.19;0.39;0.04;-0.01
32.44;-0.23;-0.13;-0.19;0.39;0.04;-0.01
32.48;-0.23;-0.13;-0.19;0.39;0.05;-0.01
32.52;-0.23;-0.13;-0.19;0.39;0.05;-0.01
32.56;-0.23;-0.13;-0.19;0.39;0.05;-0.01
32.60;-0.23;-0.13;-0.19;0.39;0.06;-0.01
32.64;-0.23;-0.13;-0.19;0.39;0.07;-0.01
32.68;-0.23;-0.13;-0.19;0.39;0.07;-0.01
32.72;-0.23;-0.13;-0.19;0.39;0.07;-0.01
32.76;-0.23;-0.13;-0.19;0.39;0.07;-0.01
32.80;-0.23;-0.13;-0.19;0.39;0.08;-0.01
32.84;-0.23;-0.13;-0.19;0.39;0.08;-0.01
32.88;-0.23;-0.13;-0.19;0.39;0.08;-0.01
32.92;-0.23;-0.13;-0.19;0.39;0.08;-0.01
32.96;-0.23;-0.14;-0.19;0.39;0.08;-0.01
33.00;-0.23;-0.14;-0.19;0.39;0.08;-0.01
33.04;-0.23;-0.14;-0.19;0.39;0.08;-0.01
33.08;-0.23;-0.14;-0.19;0.39;0.08;-0.01
33.12;-0.23;-0.14;-0.19;0.39;0.08;-0.01
33.16;-0.23;-0.14;-0.19;0.39;0.08;-0.01
33.20;-0.23;-0.14;-0.19;0.39;0.08;-0.01
33.24;-0.23;-0.14;-0.19;0.39;0.09;-0.01
33.28;-0.23;-0.14;-0.19;0.39;0.09;-0.01
33.32;-0.23;-0.14;-0.19;0.39;0.09;-0.01
33.36;-0.23;-0.14;-0.19;0.39;0.10;-0.01
33.40;-0.23;-0.14;-0.19;0.39;0.11;-0.01
33.44;-0.23;-0.14;-0.19;0.39;0.11;-0.01
33.48;-0.23;-0.14;-0.19;0.38;0.11;-0.01
33.52;-0.23;-0.14;-0.19;0.38;0.11;-0.01
33.56;-0.23;-0.14;-0.19;0.38;0.11;-0.01
33.60;-0.23;-0.14;-0.19;0.38;0.11;-0.01
33.64;-0.23;-0.14;-0.19;0.38;0.11;-0.01
33.68;-0.23;-0.14;-0.19;0.38;0.11;-0.01
33.72;-0.23;-0.14;-0.19;0.38;0.11;-0.01
33.76;-0.23;-0.14;-0.19;0.38;0.11;-0.01
33.80;-0.23;-0.14;-0.19;0.38;0.11;-0.01
33.84;-0.23;-0.14;-0.19;0.38;0.11;0.00
33.88;-0.23;-0.14;-0.19;0.38;0.11;0.00
33.92;-0.24;-0.14;-0.19;0.38;0.11;0.00
33.96;-0.24;-0.14;-0.19;0.38;0.11;0.00
34.00;-0.24;-0.14;-0.19;0.38;0.11;0.00
34.04;-0.25;-0.14;-0.18;0.38;0.11;0.00
34.08;-0.26;-0.14;-0.18;0.38;0.11;0.00
34.12;-0.26;-0.14;-0.18;0.38;0.10;0.00
34.16;-0.27;-0.14;-0.18;0.38;0.10;0.00
34.20;-0.27;-0.14;-0.17;0.38;0.09;0.00
34.24;-0.27;-0.14;-0.16;0.38;0.08;0.00
34.28;-0.27;-0.14;-0.16;0.38;0.06;0.00
34.32;-0.27;-0.14;-0.16;0.38;0.05;0.00
34.36;-0.27;-0.14;-0.15;0.38;0.05;0.00
34.40;-0.27;-0.14;-0.15;0.38;0.05;0.00
34.44;-0.27;-0.14;-0.15;0.38;0.05;0.00
34.48;-0.27;-0.14;-0.15;0.38;0.05;0.01
34.52;-0.27;-0.14;-0.15;0.38;0.05;0.01
34.56;-0.27;-0.14;-0.15;0.37;0.05;0.01
34.60;-0.27;-0.14;-0.14;0.37;0.05;0.01
34.64;-0.27;-0.14;-0.14;0.37;0.05;0.01
34.68;-0.27;-0.14;-0.13;0.37;0.05;0.01
34.72;-0.27;-0.14;-0.13;0.37;0.05;0.01
34.76;-0.27;-0.14;-0.13;0.36;0.04;0.01
34.80;-0.27;-0.14;-0.13;0.35;0.04;0.01
34.84;-0.27;-0.14;-0.13;0.30;0.01;0.01
34.88;-0.27;-0.14;-0.13;0.27;-0.01;0.01
34.92;-0.27;-0.14;-0.13;0.27;-0.03;0.01
34.96;-0.27;-0.14;-0.12;0.26;-0.03;0.01
35.00;-0.27;-0.14;-0.12;0.26;-0.03;0.01
35.04;-0.27;-0.14;-0.12;0.25;-0.03;0.01
35.08;-0.27;-0.14;-0.11;0.24;-0.03;0.01
35.12;-0.27;-0.14;-0.11;0.23;-0.03;0.01
35.16;-0.27;-0.14;-0.11;0.23;-0.03;0.01
35.20;-0.27;-0.14;-0.10;0.21;-0.03;0.01
35.24;-0.27;-0.14;-0.10;0.19;-0.03;0.01
35.28;-0.27;-0.14;-0.10;0.18;-0.03;0.01
35.32;-0.27;-0.15;-0.10;0.16;-0.03;0.01
35.36;-0.27;-0.15;-0.10;0.13;-0.03;0.01
35.40;-0.27;-0.15;-0.09;0.11;-0.04;0.01
35.44;-0.27;-0.15;-0.09;0.10;-0.04;0.01
35.48;-0.27;-0.16;-0.08;0.09;-0.04;0.01
35.52;-0.27;-0.16;-0.08;0.09;-0.04;0.01
35.56;-0.27;-0.16;-0.08;0.08;-0.05;0.01
35.60;-0.27;-0.16;-0.07;0.07;-0.05;0.01
35.64;-0.27;-0.16;-0.07;0.06;-0.07;0.01
35.68;-0.27;-0.16;-0.07;0.06;-0.07;0.01
35.72;-0.27;-0.16;-0.07;0.06;-0.07;0.01
35.76;-0.27;-0.16;-0.06;0.06;-0.08;0.01
35.80;-0.27;-0.17;-0.06;0.06;-0.10;0.01
35.84;-0.27;-0.17;-0.06;0.06;-0.12;0.01
35.88;-0.27;-0.17;-0.05;0.05;-0.12;0.02
35.92;-0.27;-0.17;-0.05;0.05;-0.12;0.02
35.96;-0.27;-0.17;-0.05;0.05;-0.12;0.02
36.00;-0.27;-0.17;-0.05;0.05;-0.12;0.02
36.04;-0.27;-0.17;-0.05;0.05;-0.12;0.02
36.08;-0.27;-0.17;-0.05;0.05;-0.12;0.02
36.12;-0.27;-0.17;-0.05;0.05;-0.12;0.02
36.16;-0.27;-0.17;-0.05;0.05;-0.12;0.02
36.20;-0.27;-0.18;-0.05;0.05;-0.12;0.02
36.24;-0.27;-0.18;-0.05;0.05;-0.12;0.02
36.28;-0.27;-0.18;-0.05;0.05;-0.12;0.02
36.32;-0.27;-0.18;-0.05;0.05;-0.12;0.02
36.36;-0.27;-0.18;-0.05;0.05;-0.12;0.02
36.40;-0.27;-0.18;-0.05;0.05;-0.12;0.02
36.44;-0.27;-0.18;-0.05;0.05;-0.12;0.02
36.48;-0.27;-0.18;-0.05;0.05;-0.12;0.02
36.52;-0.27;-0.18;-0.05;0.05;-0.12;0.02
36.56;-0.27;-0.18;-0.05;0.05;-0.12;0.02
36.60;-0.27;-0.18;-0.05;0.05;-0.12;0.02
36.64;-0.27;-0.18;-0.05;0.05;-0.12;0.02
36.68;-0.27;-0.18;-0.04;0.05;-0.12;0.02
36.72;-0.27;-0.18;-0.04;0.05;-0.13;0.03
36.76;-0.27;-0.18;-0.04;0.05;-0.14;0.03
36.80;-0.27;-0.18;-0.04;0.05;-0.14;0.03
36.84;-0.27;-0.18;-0.03;0.05;-0.14;0.03
36.88;-0.27;-0.18;-0.03;0.05;-0.14;0.03
36.92;-0.27;-0.18;-0.03;0.05;-0.14;0.03
36.96;-0.27;-0.18;-0.03;0.05;-0.15;0.03
37.00;-0.27;-0.18;-0.03;0.05;-0.15;0.03
37.04;-0.27;-0.18;-0.03;0.05;-0.15;0.03
37.08;-0.27;-0.18;-0.03;0.05;-0.16;0.03
37.12;-0.27;-0.18;-0.03;0.05;-0.16;0.03
37.16;-0.27;-0.18;-0.02;0.05;-0.16;0.03
37.20;-0.27;-0.18;-0.02;0.05;-0.16;0.03
37.24;-0.27;-0.18;-0.02;0.05;-0.16;0.03
37.28;-0.27;-0.18;-0.02;0.05;-0.16;0.03
37.32;-0.27;-0.18;-0.02;0.05;-0.16;0.03
37.36;-0.27;-0.18;-0.02;0.05;-0.16;0.03
37.40;-0.27;-0.18;-0.01;0.05;-0.16;0.03
